,RespondentKey,AgeRecode,IncomeRecode,HispanicRecode,RaceRecoder1,StudyTicketId,Gender,nweight
1202,GHRW471050297MJ5FHKA,2.0,4.0,2.0,1.0,536738,1.0,0.751248092
1203,YMH1471086233W6OAOZE,3.0,3.0,2.0,1.0,537012,2.0,1.304040131
1204,L0G6471117872JXJNJGJ,3.0,4.0,2.0,0.0,537266,1.0,0.8628224940000001
1205,ADWJ471108028JNQT7L7,4.0,3.0,2.0,1.0,537191,2.0,1.184114034
1206,MWO4471145695Z5E3G8T,5.0,2.0,2.0,1.0,537406,2.0,0.998118362
1207,G39J471124533UTPIO8U,5.0,2.0,2.0,1.0,537396,2.0,0.998118362
1208,303D471164211OQC9OIL,3.0,6.0,2.0,0.0,537534,2.0,1.044148536
1209,483J471170855B8ZA0NA,3.0,5.0,2.0,1.0,537549,2.0,1.263243435
1210,I3DT471178568ESVR9QZ,5.0,1.0,2.0,1.0,537597,2.0,0.85578399
1211,994P471178723P13DQPU,4.0,1.0,2.0,1.0,537599,1.0,0.976986338
1212,DI7L471180927B9MEK7Y,3.0,3.0,2.0,1.0,537620,2.0,1.304040131
1213,TJLF471183091TM7AKNO,5.0,4.0,2.0,1.0,537627,1.0,0.784411227
1214,PK6Z471166770MRVK3DW,2.0,3.0,2.0,1.0,537814,2.0,1.013984095
1215,LHAP471226465OFW2KTR,3.0,3.0,2.0,1.0,537895,2.0,1.304040131
1216,D3ZE471232269DB5JODH,1.0,2.0,1.0,0.0,537931,2.0,1.031687835
1217,CQDP471238374JM5B57O,3.0,3.0,2.0,1.0,537947,1.0,1.331108091
1218,9WYB471231698ADK5IWL,1.0,4.0,2.0,1.0,537921,2.0,0.73829054
1219,Y3UP471245104G1EQTMC,2.0,5.0,2.0,0.0,537984,2.0,0.877213888
1220,6860471240338MSCC7ZF,2.0,6.0,2.0,1.0,538004,1.0,0.927997004
1221,G9B2471278899N8EEC42,4.0,3.0,2.0,1.0,538133,1.0,1.208692689
1222,F7KE471315816IU7ANAX,3.0,5.0,2.0,1.0,538348,2.0,1.263243435
1223,FXLG471319939N1IXV1V,6.0,5.0,2.0,1.0,538377,1.0,1.144003266
1224,YM2W471317646Q4JZ2DC,2.0,3.0,2.0,1.0,538356,2.0,1.013984095
1225,UI0J471319808YFODDB6,4.0,2.0,2.0,1.0,538376,2.0,1.116307935
1226,B6HC471330127HQ7CF97,4.0,2.0,2.0,1.0,538443,1.0,1.139479139
1227,YEF4471326812AGE2FG9,4.0,2.0,2.0,1.0,538421,2.0,1.116307935
1228,JX92471330217QZMU1O0,3.0,3.0,2.0,1.0,538447,2.0,1.304040131
1229,13CF471347209Y2C0MEO,5.0,5.0,2.0,1.0,538558,2.0,1.025622772
1230,5AUW471348386D0C65MT,4.0,4.0,2.0,1.0,538568,1.0,0.87729523
1231,XEFR471363400PIU0Y5O,2.0,3.0,2.0,0.0,538665,2.0,0.905543684
1232,V1OK471360929KXK2CNI,3.0,4.0,2.0,1.0,538683,2.0,0.94650046
1233,93P8471379786OA4F0Q3,3.0,4.0,2.0,1.0,538749,2.0,0.94650046
1234,9V4W471379996EAQNBNG,5.0,2.0,2.0,1.0,538755,1.0,1.018836305
1235,3EQT471381909JEYHXOU,5.0,4.0,2.0,1.0,538775,1.0,0.784411227
1236,NM9O471405890KB67O7E,5.0,6.0,2.0,1.0,538942,2.0,0.949258788
1237,8I96471433430NS6BQEQ,6.0,2.0,2.0,1.0,539090,1.0,1.113324214
1238,LC4G471427109W9PWTR6,2.0,2.0,2.0,1.0,539096,2.0,0.955920172
1239,AVA2471439269OCIP227,6.0,4.0,2.0,1.0,539122,2.0,0.839728082
1240,FAX1471428841C09HY5G,2.0,7.0,2.0,0.0,539073,1.0,0.828752472
1241,X2DF471443627AP0TN28,5.0,4.0,2.0,1.0,539170,1.0,0.784411227
1242,P3UN471461989E0EOE16,4.0,1.0,2.0,1.0,539237,2.0,0.957119411
1243,WRFC471473667GAKS4E2,5.0,2.0,2.0,1.0,539293,2.0,0.998118362
1244,QPN9471493855IODOJ5R,2.0,7.0,1.0,1.0,539418,2.0,1.095232544
1245,4Z9O471492729I83N7X5,2.0,4.0,2.0,0.0,539405,2.0,0.657263142
1246,WG8Q471489141II6QXYR,6.0,2.0,2.0,1.0,539390,2.0,1.0906848690000002
1247,9HIZ471537063JGWELI1,5.0,1.0,2.0,1.0,539641,2.0,0.85578399
1248,VNBS471525234YRHSV0N,4.0,1.0,2.0,1.0,539677,1.0,0.976986338
1249,DL1J471495693LT6L26R,6.0,1.0,2.0,1.0,539436,2.0,0.935150262
1250,6WD4471560123HUJMHS3,2.0,2.0,1.0,1.0,539750,2.0,1.151605576
1251,1LFA471568411HR7RELH,6.0,4.0,2.0,1.0,539812,2.0,0.839728082
1252,DNST471580720F2ULF60,3.0,3.0,2.0,1.0,539895,2.0,1.304040131
1253,EPL0471587442ZUIXOOA,5.0,4.0,2.0,1.0,539936,2.0,0.7684602970000001
1254,KLO1471589549JI7KM6V,2.0,2.0,2.0,1.0,539964,2.0,0.955920172
1255,1GQA471595223FKACX6C,6.0,1.0,2.0,1.0,539992,2.0,0.935150262
1256,ELZ6471606247VDZWOXS,5.0,2.0,2.0,1.0,540063,1.0,1.018836305
1257,TJI5471579899J4MW4G4,2.0,1.0,2.0,1.0,539963,2.0,0.819603375
1258,Q0NE471597042TI3V43U,5.0,4.0,2.0,1.0,540049,2.0,0.7684602970000001
1259,85JZ471632721HYTDQOL,5.0,7.0,2.0,1.0,540272,1.0,0.968962552
1260,W4XL471638154QPK22T1,2.0,3.0,2.0,1.0,540319,2.0,1.013984095
1261,TQWH471648362UT12CTA,5.0,1.0,2.0,1.0,540384,2.0,0.85578399
1262,SVRS471633236Q5P2EPZ,5.0,2.0,1.0,1.0,540287,1.0,1.227401203
1263,H0GQ471674228W12AQOW,5.0,1.0,2.0,1.0,540557,2.0,0.85578399
1264,QAFS471661490MEVF8FR,4.0,7.0,2.0,1.0,540471,2.0,1.061662782
1265,90VQ471684181IPJE2ZR,5.0,5.0,2.0,1.0,540627,1.0,1.046911623
1266,GKET471675780C75Q3KZ,2.0,1.0,2.0,1.0,540600,1.0,0.836615882
1267,YW39471689427VTJMRHS,5.0,2.0,2.0,1.0,540655,2.0,0.998118362
1268,9Z7X471702425S8ONH52,6.0,4.0,2.0,1.0,540740,1.0,0.857158318
1269,5CLO471707955T9P4V7D,3.0,1.0,2.0,1.0,540781,1.0,1.075934711
1270,ZN8X471717462RINATNR,5.0,4.0,2.0,1.0,540866,2.0,0.7684602970000001
1271,LARP471710180ZWOUWAD,5.0,4.0,2.0,1.0,540800,2.0,0.7684602970000001
1272,94XS471762945XZLPQUY,1.0,1.0,2.0,1.0,541140,2.0,0.8221859029999999
1273,ECYF471766436JPVEFES,2.0,1.0,1.0,0.0,541158,1.0,0.900091168
1274,J8NB471765693OPE6OD4,4.0,3.0,2.0,1.0,541155,2.0,1.184114034
1275,8RJ1471786068AJI1YVL,5.0,3.0,2.0,1.0,541288,2.0,1.058745462
1276,BQXX471805753LG852R4,2.0,5.0,2.0,0.0,541403,2.0,0.877213888
1277,RNIQ471799812VIQV9Z8,4.0,6.0,2.0,1.0,541367,2.0,1.061662782
1278,GPY5471818424YT6SV6C,2.0,5.0,2.0,0.0,541456,1.0,0.8954222159999999
1279,HAF3471826482H11H869,5.0,2.0,2.0,1.0,541502,1.0,1.018836305
1280,FTSZ471833942UIPE1IW,3.0,1.0,2.0,1.0,541565,2.0,1.054055678
1281,ZNHU471847191UXM7ZZF,1.0,2.0,2.0,0.0,541607,1.0,0.874155197
1282,4S1N471845181CESLI18,2.0,5.0,2.0,1.0,541591,2.0,0.982261758
1283,YJ95471839745G9Z493H,4.0,2.0,2.0,1.0,541711,1.0,1.139479139
1284,C8QC471854841T7AXFX4,3.0,2.0,2.0,1.0,541718,2.0,1.229366686
1285,UMEM471902530MXI7S6H,6.0,1.0,2.0,1.0,541926,2.0,0.935150262
1286,PYCE471810453BFFXHB9,3.0,3.0,2.0,1.0,542004,2.0,1.304040131
1287,2JIH471918794OKD7SSA,2.0,3.0,1.0,1.0,542027,2.0,1.221555703
1288,B4UF471909179L4KX3KY,5.0,1.0,2.0,1.0,542011,2.0,0.85578399
1289,ZRLV471853648OKDMCA4,5.0,1.0,2.0,1.0,541665,2.0,0.85578399
1290,50HZ471919104LSVU3ZZ,5.0,2.0,2.0,1.0,542033,2.0,0.998118362
1291,IKZR471924173DSFSPAR,2.0,2.0,2.0,1.0,542062,2.0,0.955920172
1292,FTNH471937081FQAQREI,4.0,1.0,2.0,1.0,542167,2.0,0.957119411
1293,D3MY471182659M9SA5MF,4.0,1.0,2.0,1.0,542163,2.0,0.957119411
1294,K665471978139H1CTWKF,2.0,3.0,2.0,1.0,542360,2.0,1.013984095
1295,0FJJ471988141FN80VOX,4.0,4.0,2.0,1.0,542421,2.0,0.859455512
1296,K9XC471984249DN8GCAZ,4.0,4.0,2.0,1.0,542392,1.0,0.87729523
1297,YMR4471996471QY61WO2,5.0,1.0,2.0,1.0,542456,1.0,0.873547497
1298,XQ23471992788UR9PX7Q,6.0,3.0,2.0,1.0,542441,2.0,1.156934587
1299,7PES472030892FYPHH00,4.0,2.0,2.0,0.0,542601,2.0,0.996924513
1300,FD50472034287TK042OH,5.0,4.0,1.0,1.0,542608,1.0,0.944987217
1301,HEHI472036635VBVPHJV,6.0,3.0,2.0,1.0,542630,1.0,1.180949077
1302,2CPV472052273M93GX21,1.0,1.0,2.0,1.0,542715,2.0,0.8221859029999999
1303,YM4O472066844DC7IP3Y,4.0,3.0,2.0,1.0,542783,1.0,1.208692689
1304,SCWM472069988RB49Z1D,3.0,4.0,2.0,1.0,542813,2.0,0.94650046
1305,473B472077814W0M2XS2,4.0,3.0,2.0,1.0,542835,2.0,1.184114034
1306,QIX8472082475MPMSMJZ,6.0,2.0,2.0,1.0,542853,2.0,1.0906848690000002
1307,K1LT472117832Z8WARXB,2.0,5.0,2.0,1.0,543018,2.0,0.982261758
1308,3V7C471262245AWZOXX7,4.0,2.0,1.0,1.0,543159,2.0,1.344826148
1309,BFOF472142873SPWC68C,5.0,3.0,2.0,1.0,543131,2.0,1.058745462
1310,IUV1472207761IG6Q4ZM,6.0,2.0,2.0,1.0,543481,2.0,1.0906848690000002
1311,J5TB472223267R4BFNZV,5.0,3.0,2.0,0.0,543574,1.0,0.965144169
1312,OPEM472507479G8H1FKF,2.0,2.0,2.0,1.0,543613,1.0,0.975762207
1313,VQNR472516587HIMIQTV,1.0,3.0,2.0,1.0,543698,1.0,1.038292692
1314,MY0L472520005P4FKI6Y,5.0,2.0,2.0,1.0,543718,2.0,0.998118362
1315,JXUX472525440LBTS64Y,3.0,3.0,2.0,1.0,543747,2.0,1.304040131
1316,TO8J472526709IZNTFLO,5.0,1.0,2.0,1.0,543759,1.0,0.873547497
1317,J0AL472561460WRJBJI2,1.0,1.0,2.0,1.0,543907,1.0,0.839252015
1318,W4OL472543839JA0MAF8,4.0,2.0,2.0,1.0,543831,1.0,1.139479139
1319,IOMU472085663UCRG07D,1.0,4.0,2.0,0.0,543905,2.0,0.659334144
1320,MIDC472560153GPOF3S2,5.0,4.0,2.0,1.0,543906,1.0,0.784411227
1321,V5FK472584452QE3S67V,4.0,3.0,2.0,1.0,544030,2.0,1.184114034
1322,E9IK472598330D2PPFD6,2.0,6.0,2.0,1.0,544078,1.0,0.927997004
1323,W8T9472600758VQZ2WBF,5.0,4.0,2.0,0.0,544089,1.0,0.70052246
1324,TRF4472603277NGLHV2L,4.0,3.0,2.0,1.0,544100,1.0,1.208692689
1325,5ZPB472610582IAB2FZK,4.0,4.0,2.0,1.0,544117,2.0,0.859455512
1326,AT78472613715ZI5WIHJ,1.0,1.0,2.0,1.0,544126,2.0,0.8221859029999999
1327,QA86472624553FX8H5SQ,2.0,3.0,2.0,1.0,544170,2.0,1.013984095
1328,H6U9472628439ZULH67I,2.0,3.0,2.0,0.0,544193,1.0,0.924340054
1329,D79T472664253XVWHPHF,1.0,7.0,2.0,0.0,544315,2.0,0.8144581209999999
1330,W7WD472659043IIDMZAN,2.0,3.0,2.0,1.0,544295,2.0,1.013984095
1331,XB4E472687682NPZYCUU,5.0,7.0,2.0,1.0,544413,2.0,0.949258788
1332,RB5Y472671643CMUGPVH,4.0,2.0,2.0,1.0,544343,2.0,1.116307935
1333,XV6R472711682TDE9WY1,2.0,6.0,2.0,1.0,544511,1.0,0.927997004
1334,355O471456109W2OSIG7,6.0,2.0,2.0,1.0,544548,1.0,1.113324214
1335,MQ75472753045F24B7HA,4.0,6.0,2.0,1.0,544689,1.0,1.083699716
1336,H4ZY472777839YK1LW1V,3.0,2.0,2.0,1.0,544763,1.0,1.25488465
1337,XNM8472777490VLHOCQU,1.0,2.0,2.0,1.0,544769,2.0,0.958932227
1338,D1JB472585461YS4GW8F,3.0,3.0,2.0,1.0,544730,2.0,1.304040131
1339,ONJ5472823954BGKGH1H,2.0,5.0,2.0,1.0,544930,1.0,1.002650565
1340,EOXS472833555HG6U7I4,5.0,5.0,2.0,1.0,544941,2.0,1.025622772
1341,BKTA472835492QE3MSX9,2.0,3.0,2.0,1.0,544947,1.0,1.035031363
1342,3EFB472849537XOY6RTP,5.0,4.0,2.0,1.0,545012,1.0,0.784411227
1343,1ZFX472853297K309T83,4.0,1.0,2.0,1.0,545021,2.0,0.957119411
1344,T3L9472856574BUKIXZN,3.0,2.0,2.0,1.0,545034,2.0,1.229366686
1345,W3MN472916507WL81QYA,5.0,3.0,2.0,1.0,545282,2.0,1.058745462
1346,RNL1472881264Y6JBFBO,4.0,2.0,2.0,1.0,545143,2.0,1.116307935
1347,XUQW472871507VCX4FZB,4.0,5.0,2.0,1.0,545107,2.0,1.147069208
1348,575I472924159ZVCKZGP,3.0,3.0,2.0,0.0,545318,2.0,1.164579711
1349,VJ3S472930332ASQDNJO,4.0,2.0,2.0,1.0,545347,1.0,1.139479139
1350,SMDD472960996A4C6V37,4.0,6.0,2.0,1.0,545464,1.0,1.083699716
1351,JWDC472960239P8HV7B4,4.0,1.0,2.0,1.0,545522,2.0,0.957119411
1352,H6QM472964987JCHL4L5,5.0,5.0,2.0,1.0,545520,2.0,1.025622772
1353,UX7U473004529O1FCWP2,4.0,3.0,2.0,1.0,545633,2.0,1.184114034
1354,CTAF473021743QZLFPIF,1.0,2.0,2.0,1.0,545704,2.0,0.958932227
1355,I55H473053629BN4T0AD,3.0,2.0,2.0,1.0,545828,2.0,1.229366686
1356,5L6H473059805L6ZAQQE,4.0,2.0,2.0,1.0,545859,1.0,1.139479139
1357,ACSD473067081BPBRWB6,1.0,3.0,1.0,1.0,545885,2.0,1.2254047609999998
1358,7R9A473084473FHDLOR7,2.0,6.0,2.0,1.0,545939,2.0,0.90912627
1359,WLW5473105283Q7C6RIZ,4.0,2.0,2.0,1.0,546023,2.0,1.116307935
1360,3RV2473120932EMPMNZS,2.0,3.0,2.0,0.0,546085,2.0,0.905543684
1361,5Z5D473104605DFZXK6N,2.0,1.0,2.0,1.0,546020,2.0,0.819603375
1362,EBH2473061745UCQ3SLP,4.0,4.0,2.0,0.0,545871,2.0,0.767541142
1363,NGSC473129925CWYNHO3,5.0,2.0,1.0,1.0,546130,2.0,1.202442112
1364,H9Z7472891277MDGK5DT,4.0,4.0,2.0,1.0,546117,2.0,0.859455512
1365,CX0E473125905M3G2WAE,2.0,1.0,2.0,1.0,546112,2.0,0.819603375
1366,7Y8J473145141DO8KADM,4.0,1.0,2.0,0.0,546182,1.0,0.872502647
1367,5Q7C473161311Z9C3ICW,5.0,3.0,2.0,1.0,546265,2.0,1.058745462
1368,FQTN473140920BIXXEJ4,6.0,1.0,2.0,1.0,546177,2.0,0.935150262
1369,HD1X473150531MA9UNGX,4.0,5.0,1.0,1.0,546290,1.0,1.410568304
1370,CIX6473207802FC6CV0J,2.0,1.0,1.0,1.0,546449,2.0,0.987383512
1371,YOCV473229214JMVMEG9,2.0,5.0,2.0,0.0,546550,1.0,0.8954222159999999
1372,0AY9473233002IH123PN,4.0,3.0,2.0,0.0,546573,2.0,1.057479097
1373,9LIS473239135HFFI336,4.0,4.0,2.0,1.0,546602,2.0,0.859455512
1374,HBZ7473255957IS6ZLHI,3.0,3.0,1.0,1.0,546688,2.0,1.5709888019999998
1375,CDKP473256985CMVV7NS,4.0,1.0,2.0,1.0,546691,1.0,0.976986338
1376,9E7D473286565ZJIIA6F,4.0,4.0,2.0,1.0,546846,1.0,0.87729523
1377,L1A1473291155PXZVPMZ,5.0,4.0,2.0,1.0,546885,2.0,0.7684602970000001
1378,DKHY473304413E4FKC5Q,2.0,4.0,2.0,0.0,546969,1.0,0.670905952
1379,2R1X473319450GWCS06O,5.0,6.0,2.0,1.0,547088,2.0,0.949258788
1380,Z298473319853YX6U0QT,3.0,1.0,2.0,1.0,547092,1.0,1.075934711
1381,3GBM473321396V6MFZYQ,4.0,5.0,2.0,1.0,547154,1.0,1.170878923
1382,VVAZ473335948NOID4HL,2.0,5.0,2.0,1.0,547249,2.0,0.982261758
1383,VK8Y473340047SDLKIYJ,2.0,2.0,1.0,0.0,547283,1.0,1.049794731
1384,LU78473368032VY9XIQD,3.0,3.0,2.0,1.0,547480,2.0,1.304040131
1385,L14S473372806NC1XEQ2,5.0,7.0,2.0,0.0,547516,2.0,0.847740417
1386,GPAQ473406012CDXBKGH,6.0,7.0,2.0,1.0,547729,1.0,1.058825119
1387,QRUT473418028B9C47RJ,1.0,1.0,2.0,1.0,547792,2.0,0.8221859029999999
1388,6N4T473422992HEV3XIC,3.0,4.0,2.0,1.0,547827,2.0,0.94650046
1389,Z2SH473434282J5N776C,6.0,4.0,2.0,1.0,547883,1.0,0.857158318
1390,J5G5473441785Z99C27Y,5.0,5.0,2.0,1.0,547926,2.0,1.025622772
1391,ZYK2473442554HSS6IJ5,5.0,1.0,2.0,1.0,547935,2.0,0.85578399
1392,3E3B473446306O5WX9NL,3.0,4.0,2.0,1.0,547953,2.0,0.94650046
1393,4SU2473459532XHOPU1C,3.0,5.0,2.0,1.0,548052,1.0,1.289464578
1394,X362473471383PGACA74,2.0,1.0,2.0,1.0,548107,2.0,0.819603375
1395,VOUU473497586MPQ5VBX,6.0,7.0,2.0,1.0,548254,1.0,1.058825119
1396,SEJW473506656WOMJQCS,3.0,1.0,2.0,1.0,548295,2.0,1.054055678
1397,MU9L473468226IP9FPLU,2.0,1.0,1.0,1.0,548317,2.0,0.987383512
1398,BUX7473510654PPM7ZCJ,5.0,1.0,2.0,1.0,548322,2.0,0.85578399
1399,G57N473551299WYZJVRF,1.0,4.0,2.0,1.0,548543,1.0,0.7536152359999999
1400,5KBA473553306RW4DDCA,5.0,4.0,2.0,1.0,548545,1.0,0.784411227
1401,9M2W473563504W4K633S,5.0,1.0,2.0,1.0,548615,1.0,0.873547497
1402,6IBU473566424NF7KW7P,5.0,1.0,2.0,1.0,548640,2.0,0.85578399
1403,WI3Z473576545VCIKZF4,2.0,3.0,1.0,1.0,548723,1.0,1.246911534
1404,THY1473578971UJK30GA,3.0,1.0,2.0,1.0,548751,1.0,1.075934711
1405,RC8D473589246ZSRR14W,5.0,5.0,2.0,1.0,548855,1.0,1.046911623
1406,1SLV473613866HBJPTNC,5.0,2.0,2.0,0.0,549076,1.0,0.909876974
1407,ZAG3473623008S8D2USF,3.0,5.0,2.0,0.0,549182,1.0,1.151562939
1408,EY6Z473619935YM5V8FC,3.0,3.0,2.0,1.0,549133,1.0,1.331108091
1409,6D51473625398JW7ERTN,1.0,5.0,2.0,1.0,549212,1.0,1.0058098640000002
1410,7NO4473626903RSAJ7BT,1.0,7.0,2.0,0.0,549232,2.0,0.8144581209999999
1411,XXHJ473633365HK1DTIG,2.0,4.0,2.0,0.0,549318,1.0,0.670905952
1412,IL2L473632637VHSJ6DP,5.0,6.0,2.0,1.0,549296,1.0,0.968962552
1413,Y48U473636713WE6TZ7K,1.0,4.0,2.0,1.0,549353,1.0,0.7536152359999999
1414,M4BJ473638760R50IZSS,6.0,6.0,2.0,1.0,549382,1.0,1.058825119
1415,L1BC473639546K4CLNYO,2.0,2.0,2.0,1.0,549395,1.0,0.975762207
1416,PMD9473643364E8K8USH,3.0,2.0,2.0,1.0,549446,1.0,1.25488465
1417,PNIE473638203HR5OK69,3.0,1.0,1.0,1.0,549394,1.0,1.296188164
1418,PUAE473641006OAUSGJ9,2.0,4.0,2.0,1.0,549424,1.0,0.751248092
1419,RWMY473646463ET679OD,5.0,6.0,2.0,1.0,549521,1.0,0.968962552
1420,5PHK473646314BBB0PT8,1.0,7.0,1.0,0.0,549525,1.0,1.001551434
1421,WMCT473650869VAW6FPP,3.0,4.0,2.0,1.0,549647,1.0,0.96614697
1422,C1G9473653829ZWYNLBF,3.0,3.0,2.0,0.0,549720,1.0,1.188752891
1423,KXQA473642173J11PB6Y,2.0,1.0,2.0,1.0,549437,1.0,0.836615882
1424,1E0R473672076LVPLBYW,2.0,2.0,2.0,1.0,550077,1.0,0.975762207
1425,EHG2473668763BDP3548,1.0,3.0,2.0,0.0,550021,1.0,0.927252601
1426,EFD1473675667IBRA977,2.0,2.0,2.0,0.0,550154,1.0,0.8714094309999999
1427,08JX473678871VQEGKB6,4.0,5.0,2.0,0.0,550221,1.0,1.045659412
1428,OZ13473670901LGY4LXV,2.0,4.0,2.0,0.0,550091,1.0,0.670905952
1429,KVUN473680489KKXG3C9,4.0,4.0,2.0,1.0,550253,1.0,0.87729523
1430,ZHW8473695514P3ACOJT,2.0,4.0,2.0,1.0,550482,1.0,0.751248092
1431,WITY473705991ZJOR4JT,2.0,4.0,2.0,1.0,550672,1.0,0.751248092
1432,KMHT473711115MF0H9TC,2.0,2.0,1.0,1.0,550739,1.0,1.175509452
1433,29Z0473718016QN6SF3K,1.0,4.0,2.0,0.0,550846,1.0,0.673019942
1434,QMHQ473718361DVBZUKK,2.0,3.0,2.0,1.0,550853,1.0,1.035031363
1435,CVNN473715825SFLDWDN,2.0,2.0,2.0,1.0,550827,1.0,0.975762207
1436,A1VL473701822TMNAEDS,3.0,4.0,2.0,1.0,550927,1.0,0.96614697
1437,AI9N473717464VI3D0GB,5.0,4.0,2.0,1.0,550837,1.0,0.784411227
1438,QIXZ473732090KVPOQYS,3.0,4.0,2.0,1.0,551068,1.0,0.96614697
1439,J41U473733257GFL1SCU,2.0,3.0,2.0,1.0,551077,1.0,1.035031363
1440,CU12473739458BZ7ZT1W,2.0,2.0,2.0,1.0,551175,2.0,0.955920172
1441,EY9B473738308T9RIPTD,3.0,3.0,2.0,0.0,551159,2.0,1.164579711
1442,DZVF473740556MRZRUK7,1.0,2.0,1.0,1.0,551228,1.0,1.179213421
1443,IJZ2473741916YNL1Z6H,2.0,3.0,2.0,1.0,551214,1.0,1.035031363
1444,S0XH473747744R3ODDPC,2.0,5.0,2.0,1.0,551336,1.0,1.002650565
1445,2QLV471651631KGCDUAE,5.0,3.0,2.0,1.0,551496,1.0,1.080721841
1446,J0NN473758918STGKYXC,6.0,3.0,2.0,1.0,551542,1.0,1.180949077
1447,8JPF473768988QFHZADU,5.0,4.0,2.0,1.0,551722,1.0,0.784411227
1448,KDCU473769893QTQ0IWS,3.0,1.0,2.0,0.0,551740,2.0,0.941329816
1449,FS80473773025G6TEUZB,1.0,3.0,2.0,0.0,551796,1.0,0.927252601
1450,WV41473776900XDQ9EIB,2.0,3.0,2.0,0.0,551858,1.0,0.924340054
1451,YYCM473775117ZFKF3WC,6.0,4.0,2.0,1.0,551830,1.0,0.857158318
1452,R7YH473782793LJ3G1F5,2.0,2.0,2.0,1.0,551946,1.0,0.975762207
1453,4E0Y473795618QWP13JO,4.0,3.0,2.0,1.0,552167,1.0,1.208692689
1454,O77U473795807GY52TVK,2.0,1.0,2.0,1.0,552175,1.0,0.836615882
1455,7NUR473800453GNAFBPZ,2.0,5.0,2.0,1.0,552240,1.0,1.002650565
1456,YKAQ473804774F8XC40W,4.0,5.0,2.0,0.0,552322,1.0,1.045659412
1457,OQSF473805250LA6P7M4,4.0,3.0,1.0,1.0,552326,1.0,1.456122886
1458,QMHS473805911O4DWDHO,3.0,1.0,2.0,0.0,552340,1.0,0.960868999
1459,SMVA473807448OUMLQV6,3.0,4.0,2.0,0.0,552353,1.0,0.8628224940000001
1460,EJ41473809897TS1ZLYC,3.0,4.0,2.0,1.0,552400,1.0,0.96614697
1461,YV4Q473811852EPCLA4R,2.0,6.0,1.0,1.0,552428,1.0,1.117966285
1462,1HIE473817208PERH1M3,5.0,2.0,2.0,1.0,552527,1.0,1.018836305
1463,QOIQ473818114HVKXA1F,5.0,1.0,2.0,1.0,552538,1.0,0.873547497
1464,DZKD473820552KX9EDIC,4.0,3.0,2.0,1.0,552560,1.0,1.208692689
1465,RJAI473827009IMWE9A4,2.0,1.0,2.0,1.0,552666,1.0,0.836615882
1466,6EBL473835795FRG1JY4,3.0,3.0,2.0,0.0,552807,1.0,1.188752891
1467,HBZI473834757MPLWSDI,6.0,2.0,2.0,1.0,552800,1.0,1.113324214
1468,0RLT473839563T7KG0YO,2.0,3.0,2.0,1.0,552869,2.0,1.013984095
1469,ZOV1473849455B0TUIXE,2.0,4.0,2.0,1.0,553023,1.0,0.751248092
1470,FSWJ473854334ESS9Q7Q,3.0,5.0,2.0,1.0,553126,1.0,1.289464578
1471,3CD3473861674FPZK591,5.0,3.0,2.0,1.0,553262,2.0,1.058745462
1472,2TV8473857969RRD68VR,5.0,5.0,2.0,1.0,553236,1.0,1.046911623
1473,VC2K473863491S843FW9,3.0,1.0,2.0,1.0,553300,1.0,1.075934711
1474,P2TN473867959GPPUAQ9,4.0,1.0,2.0,1.0,553376,1.0,0.976986338
1475,31S8473875617B81WYUD,5.0,4.0,2.0,1.0,553490,1.0,0.784411227
1476,E123473875587YLGKQJR,5.0,5.0,2.0,1.0,553491,1.0,1.046911623
1477,LKU3473891931NMX5WVS,4.0,3.0,2.0,1.0,553659,1.0,1.208692689
1478,VA0W473896742XBW03OJ,3.0,3.0,2.0,1.0,553704,1.0,1.331108091
1479,TMQL473899943VJD84EY,4.0,1.0,2.0,1.0,553723,1.0,0.976986338
1480,AVOR473910756Q2VC3M7,2.0,2.0,1.0,1.0,553837,1.0,1.175509452
1481,9PQR473923047CBN8RLQ,1.0,1.0,2.0,1.0,553912,1.0,0.839252015
1482,JIYI473950904C5EFDX7,3.0,4.0,2.0,1.0,554040,2.0,0.94650046
1483,DN6V473959269ICUGWVD,4.0,6.0,2.0,1.0,554082,1.0,1.083699716
1484,Q1WV473973195UAB2HTY,3.0,3.0,2.0,0.0,554161,2.0,1.164579711
1485,ARCT473970255YTMEU8F,5.0,2.0,2.0,1.0,554181,1.0,1.018836305
1486,K2K5474001651KCM4F2X,6.0,3.0,2.0,1.0,554343,1.0,1.180949077
1487,GO52474006249I183VG3,4.0,7.0,2.0,1.0,554376,2.0,1.061662782
1488,4JCU473973538XVPJX8F,2.0,3.0,2.0,1.0,554359,1.0,1.035031363
1489,8B98474008813T7M16Z3,5.0,4.0,2.0,1.0,554404,2.0,0.7684602970000001
1490,U1RC473871749CE9KXRX,5.0,7.0,2.0,0.0,554715,2.0,0.847740417
1491,YKTC474044495PVOBA5S,2.0,2.0,2.0,1.0,554712,2.0,0.955920172
1492,ZCU7474065673Z3YZYHD,6.0,3.0,2.0,0.0,554816,1.0,1.054652615
1493,2VM7474079913RKAM0T2,6.0,1.0,2.0,1.0,554890,2.0,0.935150262
1494,9UES474100352IW2XBID,3.0,2.0,2.0,1.0,555018,1.0,1.25488465
1495,3GIT474153071W8ZC4DF,2.0,4.0,2.0,1.0,555252,2.0,0.735971532
1496,2UM9471014852GA5E428,3.0,4.0,2.0,1.0,536429,1.0,0.883103117
