PrimaryKey,Age,Disability,MaritalStatus,Race,Gender
4372,30,2,1,1,1
4373,41,2,1,2,2
4374,17,2,5,1,2
4375,50,2,1,1,2
4376,45,2,1,1,1
4377,49,2,5,1,1
4378,0,2,5,1,1
4379,58,2,1,1,1
4380,43,2,3,1,2
4381,61,2,5,1,2
4382,35,2,1,6,1
4383,48,2,3,1,2
4384,33,2,5,1,2
4385,17,2,5,1,1
4386,12,2,5,2,1
4387,1,2,5,1,1
4388,46,2,1,1,1
4389,46,2,1,1,1
4390,68,2,1,1,1
4391,56,2,1,1,1
4392,3,2,5,6,2
4393,45,2,5,1,1
4394,53,2,1,1,2
4395,46,2,1,1,2
4396,5,2,5,1,1
4397,47,2,1,1,2
4398,7,2,5,1,1
4399,17,2,5,1,1
4400,31,2,1,8,2
4401,10,1,5,1,1
4402,52,1,3,1,2
4403,59,2,1,1,2
4404,41,2,5,1,1
4405,7,2,5,1,2
4406,45,2,1,1,2
4407,54,2,1,1,2
4408,14,2,5,1,1
4409,45,2,1,1,1
4410,11,2,5,2,1
4411,15,2,5,2,2
4412,14,2,5,1,1
4413,30,2,1,1,2
4414,2,2,5,1,2
4415,8,2,5,1,2
4416,13,2,5,1,2
4417,32,2,1,1,2
4418,73,1,5,1,1
4419,86,2,2,1,2
4420,24,2,5,1,1
4421,47,2,1,1,1
4422,12,2,5,2,1
4423,9,2,5,1,1
4424,42,2,1,1,2
4425,72,2,1,1,1
4426,54,1,1,1,1
4427,11,2,5,8,2
4428,20,2,5,1,1
4429,57,2,3,2,2
4430,65,2,1,1,2
4431,40,2,1,1,1
4432,17,2,5,1,1
4433,18,2,5,1,1
4434,36,2,5,2,2
4435,58,2,1,1,1
4436,59,1,5,1,2
4437,27,2,5,8,2
4438,66,2,1,1,2
4439,65,1,2,1,1
4440,38,2,1,1,1
4441,49,2,3,1,1
4442,67,2,1,1,1
4443,18,2,5,1,1
4444,20,1,5,1,1
4445,70,2,1,1,2
4446,51,2,1,1,1
4447,15,2,5,8,2
4448,25,2,1,8,1
4449,39,1,5,1,1
4450,77,2,1,1,1
4451,73,2,1,1,1
4452,56,2,1,1,2
4453,48,2,5,2,1
4454,28,2,5,6,1
4455,4,2,5,5,2
4456,40,1,5,9,2
4457,32,2,1,1,1
4458,10,2,5,1,2
4459,46,2,1,1,2
4460,17,2,5,2,1
4461,26,2,5,1,2
4462,23,1,5,6,2
4463,9,2,5,1,1
4464,18,2,5,1,1
4465,61,2,1,1,1
4466,4,2,5,1,1
4467,47,2,1,1,1
4468,31,2,1,1,2
4469,34,2,1,1,1
4470,51,2,3,1,1
4471,32,2,4,1,1
4472,54,2,1,1,2
4473,25,2,5,1,1
4474,48,2,1,1,2
4475,36,2,1,1,2
4476,35,1,5,9,1
4477,22,2,5,6,1
4478,77,2,5,1,1
4479,12,2,5,2,1
4480,43,2,5,1,1
4481,6,2,5,2,1
4482,35,2,1,1,2
4483,20,2,5,1,2
4484,31,2,1,1,2
4485,15,2,5,8,1
4486,70,2,1,2,1
4487,52,1,1,1,1
4488,19,2,5,6,2
4489,61,2,3,1,2
4490,48,2,5,1,2
4491,46,2,5,1,1
4492,11,2,5,1,1
4493,19,2,5,2,2
4494,22,2,5,1,2
4495,73,2,2,1,2
4496,50,2,1,1,2
4497,0,2,5,8,1
4498,53,2,1,1,1
4499,18,2,5,1,2
4500,0,2,5,1,2
4501,73,2,3,1,2
4502,46,2,1,9,2
4503,27,1,5,1,1
4504,40,1,3,1,2
4505,28,2,1,1,2
4506,36,2,3,1,2
4507,48,2,5,1,2
4508,50,2,5,1,2
4509,53,1,3,2,2
4510,59,2,1,1,1
4511,59,2,1,1,2
4512,21,2,1,2,2
4513,47,1,1,1,1
4514,4,2,5,1,1
4515,57,2,1,1,2
4516,54,2,1,1,1
4517,37,2,1,1,2
4518,82,1,5,1,1
4519,34,2,1,1,2
4520,61,1,1,1,1
4521,57,2,1,1,2
4522,24,2,5,1,1
4523,31,2,5,1,2
4524,1,2,5,1,1
4525,14,2,5,1,1
4526,26,2,5,1,2
4527,4,2,5,1,2
4528,17,2,5,1,1
4529,57,1,1,8,1
4530,59,1,3,1,1
4531,54,2,1,1,1
4532,45,2,2,2,2
4533,26,2,1,1,1
4534,1,2,5,1,1
4535,76,1,1,2,2
4536,1,2,5,1,2
4537,53,2,4,6,2
4538,62,2,1,2,1
4539,61,2,1,1,1
4540,47,1,1,1,2
4541,52,2,3,1,1
4542,10,2,5,1,1
4543,19,2,5,1,2
4544,46,2,5,2,1
4545,20,2,5,1,1
4546,39,2,3,8,1
4547,52,2,5,1,2
4548,65,2,1,1,1
4549,7,2,5,1,1
4550,34,2,3,1,2
4551,20,1,5,9,1
4552,60,2,1,1,1
4553,16,2,5,1,1
4554,73,2,1,1,2
4555,85,1,1,1,1
4556,47,1,1,3,1
4557,19,2,5,1,1
4558,37,2,1,1,1
4559,21,2,5,1,1
4560,49,2,5,1,1
4561,48,1,1,1,2
4562,34,2,1,1,1
4563,51,2,3,1,1
4564,33,2,1,1,2
4565,10,2,5,2,1
4566,74,1,1,6,2
4567,46,2,3,1,2
4568,49,2,1,1,2
4569,33,2,1,1,2
4570,15,2,5,1,2
4571,46,1,3,1,1
4572,45,2,1,1,2
4573,72,2,1,1,1
4574,31,2,1,1,1
4575,32,2,1,1,1
4576,67,1,1,1,1
4577,29,2,1,1,1
4578,51,2,3,1,1
4579,50,1,5,1,1
4580,63,2,1,1,1
4581,94,1,2,1,2
4582,76,2,5,9,2
4583,61,2,1,1,2
4584,65,2,1,1,1
4585,60,1,1,1,1
4586,72,2,1,1,1
4587,13,2,5,1,1
4588,52,2,3,1,1
4589,60,2,1,1,1
4590,79,2,1,1,1
4591,46,2,1,6,2
4592,67,2,1,8,2
4593,9,2,5,1,1
4594,51,2,1,1,1
4595,25,2,1,1,1
4596,63,2,1,1,1
4597,76,1,1,9,1
4598,16,2,5,1,2
4599,65,2,1,1,2
4600,39,2,1,1,1
4601,69,2,1,1,2
4602,1,2,5,1,1
4603,45,2,1,1,2
4604,11,2,5,1,2
4605,24,1,5,1,1
4606,20,2,5,6,1
4607,2,2,5,1,1
4608,4,2,5,1,2
4609,51,1,1,1,1
4610,27,2,5,2,2
4611,43,2,1,1,1
4612,21,2,5,1,2
4613,71,2,2,1,1
4614,56,1,1,2,2
4615,57,2,3,1,2
4616,12,2,5,2,2
4617,57,2,5,1,1
4618,43,2,1,1,1
4619,70,2,1,1,1
4620,53,2,1,1,2
4621,70,2,1,1,2
4622,10,2,5,1,1
4623,9,2,5,1,1
4624,49,2,1,1,2
4625,57,2,5,2,2
4626,17,2,5,1,1
4627,38,2,1,6,1
4628,50,2,1,2,1
4629,27,2,5,1,2
4630,73,2,3,1,1
4631,46,2,5,6,1
4632,65,2,1,1,2
4633,72,2,3,1,2
4634,0,2,5,1,1
4635,75,2,1,1,1
4636,49,2,1,1,1
4637,81,2,2,1,2
4638,23,2,5,1,2
4639,66,2,1,6,1
4640,14,1,5,2,1
4641,45,2,1,1,1
4642,67,2,1,1,1
4643,64,2,1,1,2
4644,49,2,1,1,2
4645,12,2,5,1,2
4646,47,2,1,1,1
4647,56,2,1,1,2
4648,37,2,5,1,1
4649,11,2,5,8,2
4650,45,2,1,1,1
4651,63,2,1,1,1
4652,72,2,1,1,2
4653,0,2,5,1,2
4654,37,2,1,1,2
4655,35,2,1,9,2
4656,27,2,5,1,1
4657,60,1,1,1,1
4658,93,1,2,1,2
4659,36,2,1,1,2
4660,7,2,5,1,2
4661,43,2,1,1,1
4662,46,2,1,2,2
4663,17,2,5,1,2
4664,59,1,5,2,2
4665,12,2,5,1,1
4666,67,2,1,1,1
4667,34,2,1,6,1
4668,26,2,1,1,2
4669,27,2,5,2,2
4670,8,2,5,1,2
4671,20,2,5,1,1
4672,14,2,5,1,1
4673,25,2,5,2,2
4674,75,2,1,1,2
4675,13,1,5,1,1
4676,29,2,1,1,2
4677,57,2,1,1,1
4678,68,2,1,1,1
4679,69,2,1,1,1
4680,68,2,1,1,2
4681,33,2,1,1,2
4682,31,2,5,1,2
4683,36,2,5,2,2
4684,69,2,1,6,2
4685,48,2,1,1,1
4686,86,1,1,1,1
4687,38,2,1,1,2
4688,44,2,1,1,2
4689,59,2,2,1,1
4690,27,2,1,2,2
4691,82,1,1,1,1
4692,39,2,1,1,2
4693,18,2,5,2,1
4694,55,2,4,2,2
4695,68,2,2,1,2
4696,39,2,5,1,1
4697,10,2,5,9,1
4698,34,2,1,6,1
4699,23,2,1,2,2
4700,12,2,5,1,2
4701,29,2,5,1,2
4702,49,2,1,6,1
4703,2,1,5,1,1
4704,47,2,5,1,2
4705,71,2,5,1,1
4706,41,2,5,6,2
4707,21,2,1,1,1
4708,25,2,1,1,2
4709,3,2,5,1,1
4710,20,2,5,1,2
4711,29,2,5,1,2
4712,38,2,1,1,1
4713,42,2,5,1,2
4714,71,2,3,1,2
4715,18,2,5,1,2
4716,18,2,5,1,1
4717,11,2,5,1,1
4718,7,2,5,1,2
4719,56,2,1,1,1
4720,41,2,1,1,2
4721,52,1,1,1,1
4722,41,1,2,1,2
4723,32,1,4,1,2
4724,65,2,2,2,2
4725,38,2,1,1,1
4726,50,2,1,1,1
4727,49,1,3,9,2
4728,0,2,5,1,1
4729,76,2,3,1,2
4730,13,2,5,1,2
4731,79,1,2,1,1
4732,24,2,1,2,2
4733,63,2,3,1,1
4734,10,2,5,1,2
4735,66,2,3,2,1
4736,49,2,5,8,2
4737,48,2,1,1,1
4738,57,1,1,8,2
4739,23,2,5,2,1
4740,76,1,1,1,2
4741,68,2,1,1,2
4742,38,2,1,1,1
4743,66,2,1,1,1
4744,57,2,1,1,1
4745,10,2,5,1,1
4746,35,2,1,2,1
4747,93,1,2,1,2
4748,48,2,1,6,2
4749,65,2,1,1,1
4750,22,2,5,9,2
4751,51,1,3,1,2
4752,9,2,5,9,2
4753,44,2,3,1,1
4754,85,1,1,1,1
4755,38,2,1,1,1
4756,16,2,5,1,2
4757,45,2,1,1,2
4758,70,2,3,1,1
4759,61,2,3,1,1
4760,43,2,5,1,1
4761,93,1,2,1,2
4762,3,2,5,1,1
4763,12,2,5,1,1
4764,19,2,5,1,1
4765,5,2,5,2,1
4766,11,2,5,1,1
4767,28,2,5,2,2
4768,33,1,1,2,2
4769,37,2,1,1,1
4770,36,2,1,1,1
4771,35,2,5,1,1
4772,40,2,3,1,2
4773,66,2,2,1,2
4774,25,2,5,1,2
4775,57,2,1,1,2
4776,11,1,5,6,1
4777,10,2,5,2,2
4778,16,2,5,2,1
4779,52,2,3,6,1
4780,5,2,5,8,2
4781,37,2,1,1,2
4782,38,1,1,2,1
4783,16,2,5,1,2
4784,45,2,1,1,2
4785,56,2,1,1,2
4786,63,1,4,2,1
4787,32,2,1,1,2
4788,67,2,5,1,1
4789,63,2,3,1,1
4790,1,2,5,2,2
4791,29,2,5,9,2
4792,51,2,1,1,1
4793,24,2,5,1,1
4794,54,1,5,2,2
4795,40,2,3,1,2
4796,35,2,1,8,2
4797,81,2,1,1,1
4798,28,2,5,1,2
4799,19,2,5,2,2
4800,88,2,2,1,2
4801,4,2,5,1,2
4802,2,2,5,1,2
4803,78,2,1,1,1
4804,17,2,5,1,1
4805,33,2,5,1,2
4806,32,2,1,1,2
4807,27,2,5,1,2
4808,37,1,1,1,2
4809,59,2,1,1,2
4810,67,2,3,2,2
4811,37,2,1,1,2
4812,14,2,5,1,1
4813,70,1,5,1,2
4814,47,2,1,1,1
4815,12,2,5,1,1
4816,18,2,5,1,2
4817,13,2,5,6,2
4818,23,2,5,1,1
4819,13,1,5,1,2
4820,1,2,5,1,1
4821,40,2,1,1,2
4822,74,2,1,2,2
4823,38,2,1,8,1
4824,64,2,1,1,2
4825,34,2,1,1,2
4826,16,2,5,1,1
4827,47,2,1,1,1
4828,51,2,1,1,2
4829,58,1,1,9,2
4830,66,2,1,1,2
4831,7,2,5,1,2
4832,54,2,1,6,1
4833,34,2,3,1,2
4834,13,2,5,1,2
4835,13,2,5,1,2
4836,85,1,2,1,2
4837,22,2,5,1,1
4838,3,2,5,1,1
4839,71,2,3,1,2
4840,58,2,1,1,2
4841,55,2,1,1,1
4842,79,1,1,1,1
4843,40,2,1,1,2
4844,6,2,5,1,2
4845,3,2,5,2,2
4846,38,1,5,2,1
4847,21,2,5,1,1
4848,24,2,1,1,2
4849,59,2,1,1,2
4850,3,2,5,1,1
4851,72,2,1,1,1
4852,86,2,2,1,1
4853,79,2,1,1,1
4854,29,2,3,1,2
4855,15,2,5,1,1
4856,28,2,5,1,1
4857,61,2,1,1,2
4858,25,2,5,1,1
4859,15,2,5,1,1
4860,18,2,5,1,1
4861,51,2,1,1,1
4862,63,2,1,1,2
4863,53,2,3,1,2
4864,94,1,2,1,2
4865,2,2,5,1,1
4866,49,2,3,1,1
4867,27,2,1,1,2
4868,67,1,3,1,1
4869,68,2,2,1,2
4870,33,2,5,2,2
4871,50,2,3,1,1
4872,9,1,5,1,1
4873,61,2,3,1,1
4874,3,2,5,2,2
4875,13,2,5,1,1
4876,64,2,1,6,1
4877,34,2,3,1,2
4878,24,2,5,1,2
4879,27,2,3,1,1
4880,0,2,5,8,2
4881,27,2,5,9,1
4882,39,2,1,1,2
4883,57,1,5,1,2
4884,24,2,1,1,1
4885,48,2,5,2,2
4886,2,2,5,1,2
4887,57,2,1,1,1
4888,42,2,5,1,1
4889,27,2,5,2,1
4890,47,1,3,1,1
4891,59,2,1,1,1
4892,73,2,1,1,1
4893,29,2,1,1,2
4894,12,2,5,2,1
4895,88,1,2,1,2
4896,68,1,3,1,2
4897,53,2,3,1,1
4898,34,2,1,1,2
4899,21,2,5,1,2
4900,11,2,5,9,1
4901,29,2,1,1,2
4902,11,1,5,1,2
4903,27,2,1,1,2
4904,41,2,5,1,2
4905,0,2,5,1,1
4906,63,1,1,1,1
4907,14,2,5,1,1
4908,84,1,2,1,2
4909,52,2,1,1,2
4910,59,2,1,1,2
4911,32,2,1,1,1
4912,55,2,5,2,2
4913,54,2,1,2,2
4914,56,1,3,1,1
4915,68,2,5,1,2
4916,26,2,1,1,2
4917,64,2,1,1,1
4918,57,2,1,1,2
4919,50,2,5,1,1
4920,7,2,5,1,2
4921,71,1,1,1,2
4922,42,2,5,1,1
4923,83,2,1,1,2
4924,6,1,5,2,1
4925,30,2,1,1,1
4926,36,2,1,1,1
4927,24,2,5,1,1
4928,71,2,2,1,2
4929,64,2,3,1,2
4930,20,2,5,1,2
4931,16,2,5,2,2
4932,43,2,1,1,2
4933,16,2,5,8,2
4934,70,2,1,1,1
4935,64,2,1,1,2
4936,42,2,1,1,2
4937,8,2,5,1,1
4938,3,2,5,9,1
4939,10,2,5,2,2
4940,50,2,1,1,1
4941,10,2,5,9,2
4942,21,2,5,1,2
4943,37,2,5,1,1
4944,51,1,1,1,2
4945,30,2,1,1,1
4946,10,2,5,1,2
4947,2,2,5,1,2
4948,56,2,1,1,2
4949,20,2,5,1,1
4950,49,1,5,2,1
4951,33,2,1,1,2
4952,56,2,2,1,2
4953,9,1,5,1,2
4954,54,2,3,1,2
4955,27,2,5,1,1
4956,50,2,1,1,2
4957,69,2,1,1,2
4958,56,2,1,1,1
4959,50,2,3,1,2
4960,17,2,5,1,2
4961,55,2,1,1,2
4962,5,2,5,1,2
4963,6,2,5,1,2
4964,54,1,1,1,1
4965,36,2,1,1,1
4966,8,2,5,1,2
4967,56,2,1,8,1
4968,12,2,5,8,1
4969,3,2,5,1,2
4970,13,2,5,1,1
4971,62,2,2,1,2
4972,27,2,4,1,2
4973,64,2,1,1,1
4974,47,2,1,1,2
4975,57,1,1,1,1
4976,20,2,1,1,2
4977,50,1,5,1,2
4978,29,2,5,1,2
4979,60,2,1,1,1
4980,23,2,5,1,2
4981,37,2,1,9,2
4982,67,2,1,1,1
4983,3,2,5,2,1
4984,7,2,5,1,1
4985,60,2,5,6,2
4986,43,2,1,1,1
4987,7,2,5,1,1
4988,17,2,1,1,1
4989,39,2,1,1,1
4990,48,2,1,1,2
4991,52,2,1,1,2
4992,2,2,5,6,2
4993,33,2,5,1,1
4994,14,2,5,1,1
4995,22,2,5,1,2
4996,19,2,5,6,1
4997,33,2,5,1,1
4998,4,2,5,1,1
4999,12,2,5,1,1
5000,49,2,5,1,1
5001,3,2,5,1,2
5002,13,2,5,1,2
5003,18,2,5,1,1
5004,4,2,5,9,1
5005,52,2,1,1,2
5006,87,1,1,1,1
5007,22,2,5,1,1
5008,45,2,1,1,2
5009,44,2,5,2,1
5010,85,2,2,1,1
5011,24,2,5,1,1
5012,2,2,5,1,1
5013,54,2,1,1,2
5014,15,2,5,1,2
5015,28,2,5,1,2
5016,10,2,5,1,2
5017,60,2,1,1,2
5018,59,2,1,1,1
5019,57,2,1,8,1
5020,12,2,5,1,2
5021,63,2,1,1,1
5022,49,2,1,1,1
5023,31,1,1,1,1
5024,5,2,5,2,1
5025,80,1,2,1,2
5026,14,2,5,1,1
5027,30,2,5,1,1
5028,39,2,1,1,2
5029,0,2,5,1,1
5030,18,2,5,1,2
5031,3,2,5,4,1
5032,33,2,5,1,1
5033,46,2,1,1,1
5034,83,1,1,1,1
5035,40,2,1,1,2
5036,30,2,5,1,2
5037,54,2,1,1,1
5038,58,2,1,2,1
5039,53,2,1,1,1
5040,31,2,1,6,2
5041,0,2,5,1,1
5042,57,2,1,1,1
5043,67,2,2,2,2
5044,41,2,1,1,1
5045,45,2,5,1,1
5046,27,2,5,8,2
5047,41,2,3,1,1
5048,46,2,1,1,2
5049,3,2,5,2,1
5050,50,1,3,1,1
5051,23,2,5,1,2
5052,66,2,1,1,1
5053,79,2,1,1,1
5054,64,2,5,2,1
5055,79,1,1,1,1
5056,5,2,5,2,1
5057,82,1,1,1,1
5058,43,2,1,1,2
5059,14,2,5,1,1
5060,80,2,1,1,1
5061,33,2,1,9,1
5062,20,1,5,1,1
5063,51,2,1,1,2
5064,27,2,1,1,2
5065,44,2,3,2,2
5066,1,2,5,8,1
5067,12,2,5,8,1
5068,67,2,1,1,1
5069,70,2,1,2,1
5070,75,2,1,1,1
5071,53,2,1,1,1
5072,26,2,5,1,1
5073,51,2,1,1,2
5074,3,2,5,9,2
5075,51,2,1,1,1
5076,55,2,1,1,1
5077,7,2,5,2,2
5078,75,2,1,1,1
5079,73,2,3,1,1
5080,30,2,1,2,1
5081,65,2,1,1,1
5082,29,2,5,1,2
5083,0,2,5,1,1
5084,51,2,5,1,1
5085,11,1,5,1,1
5086,30,2,5,9,1
5087,46,2,1,1,1
5088,37,2,1,1,1
5089,68,2,1,1,2
5090,15,2,5,1,1
5091,11,2,5,1,1
5092,32,2,5,9,2
5093,52,2,1,1,1
5094,13,2,5,1,2
5095,66,2,1,1,1
5096,58,2,1,1,2
5097,34,2,5,1,2
5098,41,2,1,1,2
5099,39,2,3,1,1
5100,50,2,1,1,2
5101,8,2,5,1,1
5102,48,1,3,1,2
5103,59,2,3,1,2
5104,21,2,5,1,1
5105,16,2,5,1,2
5106,5,2,5,1,2
5107,86,1,1,1,1
5108,52,2,1,1,1
5109,37,2,5,2,1
5110,44,2,5,1,1
5111,55,2,1,1,2
5112,54,2,5,2,2
5113,47,2,3,1,1
5114,13,2,5,1,2
5115,51,2,3,1,1
5116,17,2,5,1,1
5117,80,1,1,1,1
5118,23,2,5,1,1
5119,35,1,1,1,1
5120,15,2,5,1,2
5121,73,1,1,1,1
5122,88,1,1,1,1
5123,62,2,3,1,2
5124,59,1,5,2,2
5125,27,2,1,2,2
5126,19,2,5,1,1
5127,73,1,3,2,2
5128,25,2,5,1,1
5129,6,2,5,1,2
5130,45,1,5,1,2
5131,49,2,1,1,1
5132,48,2,1,1,2
5133,21,2,1,1,2
5134,45,2,1,3,1
5135,18,2,5,1,2
5136,29,2,1,1,1
5137,48,2,1,1,1
5138,3,2,5,2,2
5139,30,2,1,1,1
5140,18,2,5,1,2
5141,31,2,5,1,1
5142,16,2,5,1,1
5143,6,2,5,8,2
5144,53,2,1,1,1
5145,29,2,1,1,1
5146,37,2,5,8,2
5147,27,2,5,1,1
5148,39,2,1,2,2
5149,37,2,1,1,1
5150,66,2,5,1,1
5151,62,2,1,1,2
5152,24,2,5,8,2
5153,59,2,1,1,1
5154,46,2,1,1,1
5155,14,2,5,1,2
5156,16,2,5,1,1
5157,7,2,5,1,2
5158,16,2,5,1,2
5159,15,2,5,8,2
5160,60,2,1,1,1
5161,64,2,1,1,2
5162,12,2,5,1,1
5163,4,2,5,1,2
5164,71,2,1,1,1
5165,6,2,5,2,1
5166,40,2,1,1,2
5167,57,2,3,1,1
5168,53,1,1,1,1
5169,16,2,5,9,1
5170,81,2,1,1,1
5171,22,2,1,1,1
5172,38,2,1,1,2
5173,35,2,1,2,1
5174,10,2,5,1,2
5175,50,2,1,2,2
5176,52,2,2,1,2
5177,55,2,1,1,2
5178,16,2,5,2,2
5179,57,2,3,1,2
5180,62,2,1,1,2
5181,65,2,2,1,2
5182,80,2,2,1,1
5183,57,2,1,1,1
5184,29,2,3,1,2
5185,63,2,1,1,2
5186,83,2,1,1,2
5187,61,2,1,1,2
5188,61,2,1,1,1
5189,86,2,1,2,2
5190,49,2,1,1,2
5191,63,2,1,2,1
5192,0,2,5,1,2
5193,21,2,5,1,1
5194,6,2,5,6,2
5195,79,2,1,1,1
5196,78,1,1,1,2
5197,1,2,5,1,2
5198,58,2,1,1,2
5199,19,2,5,1,1
5200,30,2,5,1,1
5201,60,2,1,1,2
5202,2,2,5,1,2
5203,78,1,1,1,1
5204,53,2,5,1,2
5205,58,2,3,1,1
5206,51,2,1,1,1
5207,44,2,1,2,1
5208,52,2,3,1,2
5209,25,2,5,1,1
5210,27,2,2,1,2
5211,18,2,5,2,1
5212,41,2,1,1,2
5213,56,1,1,1,1
5214,27,2,1,1,2
5215,31,2,1,1,1
5216,44,2,1,1,2
5217,22,2,1,1,2
5218,60,1,1,1,1
5219,68,2,1,1,1
5220,5,2,5,1,2
5221,7,2,5,1,1
5222,59,2,3,1,1
5223,37,2,1,8,2
5224,11,2,5,1,2
5225,30,2,5,1,2
5226,61,2,3,1,1
5227,3,2,5,1,1
5228,3,2,5,1,2
5229,56,2,1,1,2
5230,17,2,5,7,1
5231,20,2,5,2,2
5232,46,2,1,1,2
5233,1,2,5,1,1
5234,11,2,5,2,2
5235,9,2,5,1,2
5236,29,2,5,1,2
5237,73,2,1,1,1
5238,41,2,3,1,2
5239,16,2,5,1,2
5240,88,1,5,1,1
5241,21,2,1,1,2
5242,1,2,5,2,2
5243,41,2,3,1,2
5244,46,2,5,2,1
5245,39,2,4,2,2
5246,78,1,1,1,1
5247,54,2,1,1,2
5248,66,2,1,1,1
5249,65,2,3,1,1
5250,17,2,5,8,1
5251,65,1,1,1,1
5252,64,2,1,1,2
5253,36,2,1,1,1
5254,53,2,2,1,2
5255,18,2,5,1,2
5256,3,2,5,1,1
5257,60,1,1,1,2
5258,5,2,5,1,1
5259,28,2,1,1,2
5260,27,2,5,1,1
5261,46,2,1,1,2
5262,57,1,3,1,2
5263,57,1,4,2,2
5264,55,2,1,1,2
5265,48,2,3,1,2
5266,37,2,3,1,1
5267,22,2,5,1,2
5268,56,2,1,1,1
5269,28,2,5,1,1
5270,30,2,5,3,2
5271,45,2,1,8,2
5272,3,2,5,1,1
5273,41,2,5,1,1
5274,19,2,5,1,1
5275,61,2,1,1,2
5276,76,1,1,1,1
5277,21,2,5,1,2
5278,34,2,5,2,2
5279,62,2,3,1,2
5280,4,2,5,1,1
5281,68,2,1,1,1
5282,18,2,5,1,2
5283,54,2,1,1,2
5284,29,2,5,1,2
5285,48,2,3,1,2
5286,20,2,5,1,2
5287,6,2,5,1,2
5288,3,2,5,1,2
5289,48,2,4,8,2
5290,45,2,3,1,2
5291,29,2,1,8,1
5292,69,1,2,1,2
5293,54,2,1,1,1
5294,67,2,1,1,2
5295,29,2,1,1,2
5296,12,2,5,1,2
5297,53,2,1,1,2
5298,16,2,5,1,1
5299,52,2,1,1,2
5300,33,2,5,2,2
5301,1,2,5,2,1
5302,52,2,1,1,2
5303,15,2,4,1,2
5304,21,1,5,3,1
5305,24,2,5,1,1
5306,34,2,5,1,2
5307,10,2,5,9,2
5308,55,2,1,8,1
5309,28,2,1,1,2
5310,8,2,5,1,2
5311,44,1,1,1,2
5312,18,2,5,1,1
5313,18,2,5,1,2
5314,41,2,3,1,2
5315,4,2,5,1,1
5316,64,2,1,1,1
5317,43,2,1,6,1
5318,73,1,1,1,2
5319,83,2,2,1,2
5320,6,2,5,1,2
5321,50,2,1,1,1
5322,30,2,1,1,2
5323,1,2,5,1,1
5324,36,2,1,1,2
5325,94,1,2,1,2
5326,75,2,1,1,1
5327,0,2,5,1,1
5328,84,1,2,2,1
5329,50,2,1,1,1
5330,18,2,5,1,1
5331,42,2,1,1,1
5332,22,2,1,1,1
5333,7,2,5,1,1
5334,61,1,3,2,2
5335,45,2,1,1,2
5336,11,2,5,1,1
5337,22,2,5,1,1
5338,27,2,1,1,1
5339,74,2,1,1,2
5340,53,1,1,1,2
5341,56,2,1,1,1
5342,20,2,5,1,2
5343,0,2,5,8,2
5344,12,2,5,1,1
5345,0,2,5,2,2
5346,46,2,1,1,1
5347,5,2,5,1,1
5348,54,2,1,1,1
5349,49,2,3,1,1
5350,18,2,5,1,2
5351,86,1,2,1,2
5352,17,2,5,2,2
5353,39,2,3,8,1
5354,59,1,5,1,1
5355,16,2,5,1,1
5356,59,2,1,1,2
5357,46,2,1,1,2
5358,27,2,4,2,1
5359,65,2,2,1,1
5360,47,2,1,1,2
5361,44,2,5,2,2
5362,11,2,5,1,1
5363,5,2,5,1,1
5364,28,2,5,2,1
5365,77,2,2,1,2
5366,89,1,1,1,1
5367,28,2,1,1,2
5368,11,2,5,8,2
5369,41,2,4,1,1
5370,11,2,5,1,2
5371,62,2,1,1,1
5372,60,1,3,1,1
5373,17,2,5,1,1
5374,30,2,1,2,2
5375,33,2,1,1,2
5376,63,2,1,1,1
5377,35,1,1,1,1
5378,20,1,5,1,1
5379,56,1,1,1,2
5380,45,2,3,6,2
5381,30,2,5,1,1
5382,0,2,5,1,2
5383,2,2,5,1,2
5384,58,2,1,6,2
5385,8,2,5,1,2
5386,42,2,5,1,1
5387,41,2,1,1,2
5388,62,1,5,2,2
5389,6,2,5,1,1
5390,12,2,5,1,2
5391,48,2,1,1,1
5392,63,2,1,1,2
5393,78,1,2,1,2
5394,74,2,1,1,1
5395,57,1,5,1,2
5396,58,1,3,1,2
5397,16,2,5,1,2
5398,43,2,1,1,2
5399,30,2,1,1,1
5400,13,2,5,1,1
5401,35,2,1,1,2
5402,63,1,1,8,1
5403,35,2,3,1,1
5404,23,2,5,1,2
5405,42,2,1,1,1
5406,34,2,3,2,2
5407,48,2,1,6,1
5408,16,2,5,1,1
5409,3,2,5,3,1
5410,15,2,5,9,1
5411,61,2,1,2,1
5412,17,2,5,1,1
5413,69,2,1,1,1
5414,30,2,1,1,2
5415,31,2,5,1,1
5416,55,2,3,1,2
5417,51,2,1,1,2
5418,17,2,5,9,2
5419,4,2,5,1,2
5420,15,2,5,2,2
5421,19,1,5,8,1
5422,46,2,1,1,1
5423,63,2,3,1,1
5424,4,2,5,1,1
5425,3,2,5,9,2
5426,41,2,3,1,2
5427,4,2,5,1,1
5428,57,2,5,1,2
5429,49,2,3,1,2
5430,24,2,5,1,2
5431,15,2,5,1,2
5432,30,2,1,1,2
5433,31,2,1,2,1
5434,64,2,1,1,2
5435,38,2,1,8,1
5436,60,2,1,1,2
5437,47,2,1,2,1
5438,59,2,3,1,2
5439,55,2,1,2,1
5440,78,2,1,1,2
5441,50,1,1,1,2
5442,62,2,1,1,2
5443,61,2,2,1,2
5444,37,2,1,6,2
5445,57,1,1,1,2
